coalition,value
0|1|3|4|7|9|11|12|13,0.0029476787030213725
0|1|3|4|7|9|11|12|14,0.008106116433308719
0|1|3|4|7|9|11|12|15,0.0007369196757552876
0|1|3|4|7|9|11|13|14,0.01179071481208549
0|1|3|4|7|9|11|13|15,0.008106116433308719
0|1|3|4|7|9|11|14|15,0.01547531319086215
0|1|3|4|7|9|12|13|14,-0.009579955784819516
0|1|3|4|7|9|12|13|15,-0.005158437730287457
0|1|3|4|7|9|12|14|15,-0.01179071481208549
0|1|3|4|7|9|13|14|15,-0.013264554163596176
0|1|3|4|7|10|11|12|13,-0.0007369196757553986
0|1|3|4|7|10|11|12|14,0.002210759027265974
0|1|3|4|7|10|11|12|15,0.0
0|1|3|4|7|10|11|13|14,0.008106116433308719
0|1|3|4|7|10|11|13|15,0.0066322770817980325
0|1|3|4|7|10|11|14|15,0.005895357406042745
0|1|3|4|7|10|12|13|14,-0.016949152542372947
0|1|3|4|7|10|12|13|15,-0.00810611643330883
0|1|3|4|7|10|12|14|15,-0.008843036109064117
0|1|3|4|7|10|13|14|15,-0.021370670596905006
0|1|3|4|7|11|12|13|14,0.0
0|1|3|4|7|11|12|13|15,0.005158437730287346
0|1|3|4|7|11|12|14|15,-0.0014738393515106862
0|1|3|4|7|11|13|14|15,0.0029476787030213725
0|1|3|4|7|12|13|14|15,-0.010316875460574804
0|1|3|4|8|9|10|11|12,0.0029476787030213725
0|1|3|4|8|9|10|11|13,0.008843036109064117
0|1|3|4|8|9|10|11|14,0.00368459837877666
0|1|3|4|8|9|10|11|15,0.010316875460574804
0|1|3|4|8|9|10|12|13,-0.002210759027266085
0|1|3|4|8|9|10|12|14,-0.004421518054532059
0|1|3|4|8|9|10|12|15,-0.0014738393515106862
0|1|3|4|8|9|10|13|14,-0.010316875460574804
0|1|3|4|8|9|10|13|15,0.0
0|1|3|4|8|9|10|14|15,-0.007369196757553431
0|1|3|4|8|9|11|12|13,0.004421518054532059
0|1|3|4|8|9|11|12|14,0.0014738393515106862
0|1|3|4|8|9|11|12|15,0.010316875460574804
0|1|3|4|8|9|11|13|14,0.007369196757553431
0|1|3|4|8|9|11|13|15,0.014001473839351464
0|1|3|4|8|9|11|14|15,0.01179071481208549
0|1|3|4|8|9|12|13|14,-0.007369196757553431
0|1|3|4|8|9|12|13|15,-0.005158437730287457
0|1|3|4|8|9|12|14|15,-0.0007369196757553986
0|1|3|4|8|9|13|14|15,-0.008843036109064117
0|1|3|4|8|10|11|12|13,0.0007369196757552876
0|1|3|4|8|10|11|12|14,0.005895357406042745
0|1|3|4|8|10|11|12|15,0.005895357406042745
0|1|3|4|8|10|11|13|14,0.00368459837877666
0|1|3|4|8|10|11|13|15,0.008843036109064117
0|1|3|4|8|10|11|14|15,0.009579955784819405
0|1|3|4|8|10|12|13|14,-0.00810611643330883
0|1|3|4|8|10|12|13|15,-0.01179071481208549
0|1|3|4|8|10|12|14|15,-0.008843036109064117
0|1|3|4|8|10|13|14|15,-0.01915991156963892
0|1|3|4|8|11|12|13|14,-0.0029476787030213725
0|1|3|4|8|11|12|13|15,-0.0014738393515106862
0|1|3|4|8|11|12|14|15,-0.005158437730287457
0|1|3|4|8|11|13|14|15,-0.00810611643330883
0|1|3|4|8|12|13|14|15,-0.016949152542372947
0|1|3|4|9|10|11|12|13,0.0014738393515106862
0|1|3|4|9|10|11|12|14,0.007369196757553431
0|1|3|4|9|10|11|12|15,0.008843036109064117
0|1|3|4|9|10|11|13|14,0.007369196757553431
0|1|3|4|9|10|11|13|15,0.007369196757553431
0|1|3|4|9|10|11|14|15,0.01179071481208549
0|1|3|4|9|10|12|13|14,-0.004421518054532059
0|1|3|4|9|10|12|13|15,0.0
0|1|3|4|9|10|12|14|15,-0.0014738393515106862
0|1|3|4|9|10|13|14|15,-0.003684598378776771
0|1|3|4|9|11|12|13|14,0.004421518054532059
0|1|3|4|9|11|12|13|15,0.011053795136330091
0|1|3|4|9|11|12|14|15,0.007369196757553431
0|1|3|4|9|11|13|14|15,0.01621223286661755
0|1|3|4|9|12|13|14|15,-0.01179071481208549
0|1|3|4|10|11|12|13|14,-0.007369196757553431
0|1|3|4|10|11|12|13|15,-0.0014738393515106862
0|1|3|4|10|11|12|14|15,0.0007369196757552876
0|1|3|4|10|11|13|14|15,0.005158437730287346
0|1|3|4|10|12|13|14|15,-0.010316875460574804
0|1|3|4|11|12|13|14|15,0.00368459837877666
0|1|3|5|6|7|8|9|10,-0.006632277081798144
0|1|3|5|6|7|8|9|11,0.0014738393515106862
0|1|3|5|6|7|8|9|12,-0.0014738393515106862
0|1|3|5|6|7|8|9|13,0.0029476787030213725
0|1|3|5|6|7|8|9|14,-0.006632277081798144
0|1|3|5|6|7|8|9|15,-0.002210759027266085
0|1|3|5|6|7|8|10|11,-0.002210759027266085
0|1|3|5|6|7|8|10|12,-0.01179071481208549
0|1|3|5|6|7|8|10|13,-0.004421518054532059
0|1|3|5|6|7|8|10|14,-0.006632277081798144
0|1|3|5|6|7|8|10|15,-0.01179071481208549
0|1|3|5|6|7|8|11|12,0.002210759027265974
0|1|3|5|6|7|8|11|13,0.00368459837877666
0|1|3|5|6|7|8|11|14,0.004421518054532059
0|1|3|5|6|7|8|11|15,-0.005158437730287457
0|1|3|5|6|7|8|12|13,-0.007369196757553431
0|1|3|5|6|7|8|12|14,-0.010316875460574804
0|1|3|5|6|7|8|12|15,-0.005895357406042745
0|1|3|5|6|7|8|13|14,-0.010316875460574804
0|1|3|5|6|7|8|13|15,-0.00810611643330883
0|1|3|5|6|7|8|14|15,-0.00810611643330883
0|1|3|5|6|7|9|10|11,0.0014738393515106862
0|1|3|5|6|7|9|10|12,-0.007369196757553431
0|1|3|5|6|7|9|10|13,-0.002210759027266085
0|1|3|5|6|7|9|10|14,-0.005158437730287457
0|1|3|5|6|7|9|10|15,-0.008843036109064117
0|1|3|5|6|7|9|11|12,-0.0014738393515106862
0|1|3|5|6|7|9|11|13,0.0014738393515106862
0|1|3|5|6|7|9|11|14,-0.0007369196757553986
0|1|3|5|6|7|9|11|15,0.00368459837877666
0|1|3|5|6|7|9|12|13,0.0
0|1|3|5|6|7|9|12|14,-0.005895357406042745
0|1|3|5|6|7|9|12|15,0.002210759027265974
0|1|3|5|6|7|9|13|14,-0.005158437730287457
0|1|3|5|6|7|9|13|15,0.0014738393515106862
0|1|3|5|6|7|9|14|15,0.007369196757553431
0|1|3|5|6|7|10|11|12,-0.008843036109064117
0|1|3|5|6|7|10|11|13,-0.002210759027266085
0|1|3|5|6|7|10|11|14,0.0029476787030213725
0|1|3|5|6|7|10|11|15,-0.0029476787030213725
0|1|3|5|6|7|10|12|13,-0.004421518054532059
0|1|3|5|6|7|10|12|14,-0.010316875460574804
0|1|3|5|6|7|10|12|15,-0.0014738393515106862
0|1|3|5|6|7|10|13|14,-0.010316875460574804
0|1|3|5|6|7|10|13|15,-0.0014738393515106862
0|1|3|5|6|7|10|14|15,-0.005158437730287457
0|1|3|5|6|7|11|12|13,-0.007369196757553431
0|1|3|5|6|7|11|12|14,-0.003684598378776771
0|1|3|5|6|7|11|12|15,-0.009579955784819516
0|1|3|5|6|7|11|13|14,0.002210759027265974
0|1|3|5|6|7|11|13|15,0.004421518054532059
0|1|3|5|6|7|11|14|15,0.0007369196757552876
0|1|3|5|6|7|12|13|14,-0.006632277081798144
0|1|3|5|6|7|12|13|15,0.0014738393515106862
0|1|3|5|6|7|12|14|15,0.0007369196757552876
0|1|3|5|6|7|13|14|15,-0.00810611643330883
0|1|3|5|6|8|9|10|11,0.005895357406042745
0|1|3|5|6|8|9|10|12,0.0
0|1|3|5|6|8|9|10|13,-0.010316875460574804
0|1|3|5|6|8|9|10|14,-0.010316875460574804
0|1|3|5|6|8|9|10|15,-0.005895357406042745
0|1|3|5|6|8|9|11|12,0.00368459837877666
0|1|3|5|6|8|9|11|13,0.0066322770817980325
0|1|3|5|6|8|9|11|14,0.00368459837877666
0|1|3|5|6|8|9|11|15,-0.0007369196757553986
0|1|3|5|6|8|9|12|13,0.0014738393515106862
0|1|3|5|6|8|9|12|14,-0.005895357406042745
0|1|3|5|6|8|9|12|15,0.002210759027265974
0|1|3|5|6|8|9|13|14,-0.007369196757553431
0|1|3|5|6|8|9|13|15,0.00368459837877666
0|1|3|5|6|8|9|14|15,0.00368459837877666
0|1|3|5|6|8|10|11|12,0.005158437730287346
0|1|3|5|6|8|10|11|13,0.005158437730287346
0|1|3|5|6|8|10|11|14,0.0014738393515106862
0|1|3|5|6|8|10|11|15,0.0014738393515106862
0|1|3|5|6|8|10|12|13,-0.004421518054532059
0|1|3|5|6|8|10|12|14,-0.008843036109064117
0|1|3|5|6|8|10|12|15,-0.0014738393515106862
0|1|3|5|6|8|10|13|14,-0.006632277081798144
0|1|3|5|6|8|10|13|15,-0.0007369196757553986
0|1|3|5|6|8|10|14|15,-0.010316875460574804
0|1|3|5|6|8|11|12|13,-0.004421518054532059
0|1|3|5|6|8|11|12|14,-0.008843036109064117
0|1|3|5|6|8|11|12|15,-0.0029476787030213725
0|1|3|5|6|8|11|13|14,0.0066322770817980325
0|1|3|5|6|8|11|13|15,0.0029476787030213725
0|1|3|5|6|8|11|14|15,0.0007369196757552876
0|1|3|5|6|8|12|13|14,-0.01179071481208549
0|1|3|5|6|8|12|13|15,-0.0029476787030213725
0|1|3|5|6|8|12|14|15,-0.007369196757553431
0|1|3|5|6|8|13|14|15,-0.005895357406042745
0|1|3|5|6|9|10|11|12,-0.0007369196757553986
0|1|3|5|6|9|10|11|13,0.002210759027265974
0|1|3|5|6|9|10|11|14,0.0029476787030213725
0|1|3|5|6|9|10|11|15,-0.003684598378776771
0|1|3|5|6|9|10|12|13,-0.00810611643330883
0|1|3|5|6|9|10|12|14,-0.008843036109064117
0|1|3|5|6|9|10|12|15,-0.0029476787030213725
0|1|3|5|6|9|10|13|14,-0.005158437730287457
0|1|3|5|6|9|10|13|15,0.0
0|1|3|5|6|9|10|14|15,0.0
0|1|3|5|6|9|11|12|13,0.0014738393515106862
0|1|3|5|6|9|11|12|14,-0.007369196757553431
0|1|3|5|6|9|11|12|15,0.0007369196757552876
0|1|3|5|6|9|11|13|14,0.0066322770817980325
0|1|3|5|6|9|11|13|15,0.005895357406042745
0|1|3|5|6|9|11|14|15,0.005895357406042745
0|1|3|5|6|9|12|13|14,-0.002210759027266085
0|1|3|5|6|9|12|13|15,0.002210759027265974
0|1|3|5|6|9|12|14|15,0.005158437730287346
0|1|3|5|6|9|13|14|15,-0.004421518054532059
0|1|3|5|6|10|11|12|13,-0.00810611643330883
0|1|3|5|6|10|11|12|14,0.0014738393515106862
0|1|3|5|6|10|11|12|15,-0.006632277081798144
0|1|3|5|6|10|11|13|14,-0.0029476787030213725
0|1|3|5|6|10|11|13|15,-0.002210759027266085
0|1|3|5|6|10|11|14|15,0.0007369196757552876
0|1|3|5|6|10|12|13|14,-0.00810611643330883
0|1|3|5|6|10|12|13|15,0.002210759027265974
0|1|3|5|6|10|12|14|15,-0.0014738393515106862
0|1|3|5|6|10|13|14|15,-0.004421518054532059
0|1|3|5|6|11|12|13|14,0.0029476787030213725
0|1|3|5|6|11|12|13|15,-0.002210759027266085
0|1|3|5|6|11|12|14|15,-0.005158437730287457
0|1|3|5|6|11|13|14|15,0.005158437730287346
0|1|3|5|6|12|13|14|15,-0.0014738393515106862
0|1|3|5|7|8|9|10|11,0.005895357406042745
0|1|3|5|7|8|9|10|12,-0.0014738393515106862
0|1|3|5|7|8|9|10|13,-0.002210759027266085
0|1|3|5|7|8|9|10|14,-0.005895357406042745
0|1|3|5|7|8|9|10|15,-0.0029476787030213725
0|1|3|5|7|8|9|11|12,0.007369196757553431
0|1|3|5|7|8|9|11|13,0.00368459837877666
0|1|3|5|7|8|9|11|14,-0.0014738393515106862
0|1|3|5|7|8|9|11|15,0.0007369196757552876
0|1|3|5|7|8|9|12|13,-0.002210759027266085
0|1|3|5|7|8|9|12|14,-0.00810611643330883
0|1|3|5|7|8|9|12|15,-0.005158437730287457
0|1|3|5|7|8|9|13|14,-0.010316875460574804
0|1|3|5|7|8|9|13|15,-0.005158437730287457
0|1|3|5|7|8|9|14|15,-0.0014738393515106862
0|1|3|5|7|8|10|11|12,-0.0014738393515106862
0|1|3|5|7|8|10|11|13,0.005158437730287346
0|1|3|5|7|8|10|11|14,-0.0029476787030213725
0|1|3|5|7|8|10|11|15,0.011053795136330091
0|1|3|5|7|8|10|12|13,-0.005895357406042745
0|1|3|5|7|8|10|12|14,-0.0007369196757553986
0|1|3|5|7|8|10|12|15,0.0
0|1|3|5|7|8|10|13|14,-0.0029476787030213725
0|1|3|5|7|8|10|13|15,-0.002210759027266085
0|1|3|5|7|8|10|14|15,-0.003684598378776771
0|1|3|5|7|8|11|12|13,-0.004421518054532059
0|1|3|5|7|8|11|12|14,-0.005895357406042745
0|1|3|5|7|8|11|12|15,-0.0007369196757553986
0|1|3|5|7|8|11|13|14,0.0007369196757552876
0|1|3|5|7|8|11|13|15,0.007369196757553431
0|1|3|5|7|8|11|14|15,0.0029476787030213725
0|1|3|5|7|8|12|13|14,-0.008843036109064117
0|1|3|5|7|8|12|13|15,0.0007369196757552876
0|1|3|5|7|8|12|14|15,-0.002210759027266085
0|1|3|5|7|8|13|14|15,-0.006632277081798144
0|1|3|5|7|9|10|11|12,0.002210759027265974
0|1|3|5|7|9|10|11|13,0.004421518054532059
0|1|3|5|7|9|10|11|14,0.005158437730287346
0|1|3|5|7|9|10|11|15,0.00368459837877666
0|1|3|5|7|9|10|12|13,-0.005895357406042745
0|1|3|5|7|9|10|12|14,-0.005158437730287457
0|1|3|5|7|9|10|12|15,0.0014738393515106862
0|1|3|5|7|9|10|13|14,-0.003684598378776771
0|1|3|5|7|9|10|13|15,-0.004421518054532059
0|1|3|5|7|9|10|14|15,-0.0029476787030213725
0|1|3|5|7|9|11|12|13,-0.0007369196757553986
0|1|3|5|7|9|11|12|14,0.0014738393515106862
0|1|3|5|7|9|11|12|15,0.007369196757553431
0|1|3|5|7|9|11|13|14,0.009579955784819405
0|1|3|5|7|9|11|13|15,0.013264554163596176
0|1|3|5|7|9|11|14|15,0.004421518054532059
0|1|3|5|7|9|12|13|14,-0.005158437730287457
0|1|3|5|7|9|12|13|15,-0.0014738393515106862
0|1|3|5|7|9|12|14|15,-0.002210759027266085
0|1|3|5|7|9|13|14|15,-0.005158437730287457
0|1|3|5|7|10|11|12|13,-0.005895357406042745
0|1|3|5|7|10|11|12|14,0.005895357406042745
0|1|3|5|7|10|11|12|15,0.0014738393515106862
0|1|3|5|7|10|11|13|14,-0.0014738393515106862
0|1|3|5|7|10|11|13|15,0.0007369196757552876
0|1|3|5|7|10|11|14|15,0.0029476787030213725
0|1|3|5|7|10|12|13|14,-0.004421518054532059
0|1|3|5|7|10|12|13|15,-0.002210759027266085
0|1|3|5|7|10|12|14|15,0.002210759027265974
0|1|3|5|7|10|13|14|15,-0.003684598378776771
0|1|3|5|7|11|12|13|14,-0.002210759027266085
0|1|3|5|7|11|12|13|15,0.004421518054532059
0|1|3|5|7|11|12|14|15,0.00368459837877666
0|1|3|5|7|11|13|14|15,0.007369196757553431
0|1|3|5|7|12|13|14|15,-0.004421518054532059
0|1|3|5|8|9|10|11|12,0.005895357406042745
0|1|3|5|8|9|10|11|13,0.005895357406042745
0|1|3|5|8|9|10|11|14,0.002210759027265974
0|1|3|5|8|9|10|11|15,0.010316875460574804
0|1|3|5|8|9|10|12|13,-0.0029476787030213725
0|1|3|5|8|9|10|12|14,0.0
0|1|3|5|8|9|10|12|15,-0.004421518054532059
0|1|3|5|8|9|10|13|14,0.0007369196757552876
0|1|3|5|8|9|10|13|15,0.0014738393515106862
0|1|3|5|8|9|10|14|15,0.0007369196757552876
0|1|3|5|8|9|11|12|13,0.004421518054532059
0|1|3|5|8|9|11|12|14,-0.0014738393515106862
0|1|3|5|8|9|11|12|15,0.010316875460574804
0|1|3|5|8|9|11|13|14,0.007369196757553431
0|1|3|5|8|9|11|13|15,0.00368459837877666
0|1|3|5|8|9|11|14|15,0.007369196757553431
0|1|3|5|8|9|12|13|14,-0.002210759027266085
0|1|3|5|8|9|12|13|15,0.005158437730287346
0|1|3|5|8|9|12|14|15,0.0066322770817980325
0|1|3|5|8|9|13|14|15,0.0029476787030213725
0|1|3|5|8|10|11|12|13,-0.004421518054532059
0|1|3|5|8|10|11|12|14,-0.0007369196757553986
0|1|3|5|8|10|11|12|15,-0.003684598378776771
0|1|3|5|8|10|11|13|14,0.002210759027265974
0|1|3|5|8|10|11|13|15,0.0066322770817980325
0|1|3|5|8|10|11|14|15,0.004421518054532059
0|1|3|5|8|10|12|13|14,-0.006632277081798144
0|1|3|5|8|10|12|13|15,0.00368459837877666
0|1|3|5|8|10|12|14|15,-0.005895357406042745
0|1|3|5|8|10|13|14|15,-0.0014738393515106862
0|1|3|5|8|11|12|13|14,-0.0014738393515106862
0|1|3|5|8|11|12|13|15,0.0007369196757552876
0|1|3|5|8|11|12|14|15,-0.0029476787030213725
0|1|3|5|8|11|13|14|15,0.0
0|1|3|5|8|12|13|14|15,-0.003684598378776771
0|1|3|5|9|10|11|12|13,-0.003684598378776771
0|1|3|5|9|10|11|12|14,0.0014738393515106862
0|1|3|5|9|10|11|12|15,0.004421518054532059
0|1|3|5|9|10|11|13|14,0.0029476787030213725
0|1|3|5|9|10|11|13|15,0.005158437730287346
0|1|3|5|9|10|11|14|15,0.0066322770817980325
0|1|3|5|9|10|12|13|14,-0.0007369196757553986
0|1|3|5|9|10|12|13|15,-0.003684598378776771
0|1|3|5|9|10|12|14|15,-0.0007369196757553986
0|1|3|5|9|10|13|14|15,0.005158437730287346
0|1|3|5|9|11|12|13|14,0.004421518054532059
0|1|3|5|9|11|12|13|15,0.014001473839351464
0|1|3|5|9|11|12|14|15,0.004421518054532059
0|1|3|5|9|11|13|14|15,0.012527634487840777
0|1|3|5|9|12|13|14|15,0.002210759027265974
0|1|3|5|10|11|12|13|14,0.002210759027265974
0|1|3|5|10|11|12|13|15,0.0014738393515106862
0|1|3|5|10|11|12|14|15,0.0007369196757552876
0|1|3|5|10|11|13|14|15,0.007369196757553431
0|1|3|5|10|12|13|14|15,0.0029476787030213725
0|1|3|5|11|12|13|14|15,0.005895357406042745
0|1|3|6|7|8|9|10|11,0.005895357406042745
0|1|3|6|7|8|9|10|12,-0.016949152542372947
0|1|3|6|7|8|9|10|13,-0.013264554163596176
0|1|3|6|7|8|9|10|14,-0.018422991893883633
0|1|3|6|7|8|9|10|15,-0.01179071481208549
0|1|3|6|7|8|9|11|12,-0.004421518054532059
0|1|3|6|7|8|9|11|13,0.008106116433308719
0|1|3|6|7|8|9|11|14,0.0066322770817980325
0|1|3|6|7|8|9|11|15,0.010316875460574804
0|1|3|6|7|8|9|12|13,-0.006632277081798144
0|1|3|6|7|8|9|12|14,-0.009579955784819516
0|1|3|6|7|8|9|12|15,-0.004421518054532059
0|1|3|6|7|8|9|13|14,-0.006632277081798144
0|1|3|6|7|8|9|13|15,-0.003684598378776771
0|1|3|6|7|8|9|14|15,-0.009579955784819516
0|1|3|6|7|8|10|11|12,0.0007369196757552876
0|1|3|6|7|8|10|11|13,-0.0029476787030213725
0|1|3|6|7|8|10|11|14,-0.003684598378776771
0|1|3|6|7|8|10|11|15,0.0014738393515106862
0|1|3|6|7|8|10|12|13,-0.022844509948415692
0|1|3|6|7|8|10|12|14,-0.018422991893883633
0|1|3|6|7|8|10|12|15,-0.013264554163596176
0|1|3|6|7|8|10|13|14,-0.030213706705969123
0|1|3|6|7|8|10|13|15,-0.022107590272660294
0|1|3|6|7|8|10|14|15,-0.020633750921149607
0|1|3|6|7|8|11|12|13,-0.0007369196757553986
0|1|3|6|7|8|11|12|14,-0.008843036109064117
0|1|3|6|7|8|11|12|15,-0.006632277081798144
0|1|3|6|7|8|11|13|14,0.002210759027265974
0|1|3|6|7|8|11|13|15,-0.0007369196757553986
0|1|3|6|7|8|11|14|15,0.0007369196757552876
0|1|3|6|7|8|12|13|14,-0.01179071481208549
0|1|3|6|7|8|12|13|15,-0.014001473839351575
0|1|3|6|7|8|12|14|15,-0.011053795136330202
0|1|3|6|7|8|13|14|15,-0.013264554163596176
0|1|3|6|7|9|10|11|12,-0.009579955784819516
0|1|3|6|7|9|10|11|13,0.002210759027265974
0|1|3|6|7|9|10|11|14,0.007369196757553431
0|1|3|6|7|9|10|11|15,0.005895357406042745
0|1|3|6|7|9|10|12|13,-0.008843036109064117
0|1|3|6|7|9|10|12|14,-0.00810611643330883
0|1|3|6|7|9|10|12|15,-0.003684598378776771
0|1|3|6|7|9|10|13|14,-0.012527634487840889
0|1|3|6|7|9|10|13|15,-0.014001473839351575
0|1|3|6|7|9|10|14|15,-0.00810611643330883
0|1|3|6|7|9|11|12|13,0.0
0|1|3|6|7|9|11|12|14,0.0014738393515106862
0|1|3|6|7|9|11|12|15,0.0
0|1|3|6|7|9|11|13|14,0.007369196757553431
0|1|3|6|7|9|11|13|15,0.008106116433308719
0|1|3|6|7|9|11|14|15,0.0066322770817980325
0|1|3|6|7|9|12|13|14,-0.011053795136330202
0|1|3|6|7|9|12|13|15,-0.004421518054532059
0|1|3|6|7|9|12|14|15,-0.0007369196757553986
0|1|3|6|7|9|13|14|15,-0.011053795136330202
0|1|3|6|7|10|11|12|13,-0.006632277081798144
0|1|3|6|7|10|11|12|14,-0.006632277081798144
0|1|3|6|7|10|11|12|15,0.005158437730287346
0|1|3|6|7|10|11|13|14,0.0014738393515106862
0|1|3|6|7|10|11|13|15,0.0014738393515106862
0|1|3|6|7|10|11|14|15,0.0007369196757552876
0|1|3|6|7|10|12|13|14,-0.01989683124539432
0|1|3|6|7|10|12|13|15,-0.00810611643330883
0|1|3|6|7|10|12|14|15,-0.005158437730287457
0|1|3|6|7|10|13|14|15,-0.018422991893883633
0|1|3|6|7|11|12|13|14,-0.0029476787030213725
0|1|3|6|7|11|12|13|15,-0.007369196757553431
0|1|3|6|7|11|12|14|15,0.0
0|1|3|6|7|11|13|14|15,0.0007369196757552876
0|1|3|6|7|12|13|14|15,-0.013264554163596176
0|1|3|6|8|9|10|11|12,0.002210759027265974
0|1|3|6|8|9|10|11|13,0.005158437730287346
0|1|3|6|8|9|10|11|14,0.00368459837877666
0|1|3|6|8|9|10|11|15,-0.0007369196757553986
0|1|3|6|8|9|10|12|13,-0.01179071481208549
0|1|3|6|8|9|10|12|14,-0.013264554163596176
0|1|3|6|8|9|10|12|15,-0.01179071481208549
0|1|3|6|8|9|10|13|14,-0.01621223286661755
0|1|3|6|8|9|10|13|15,-0.00810611643330883
0|1|3|6|8|9|10|14|15,-0.011053795136330202
0|1|3|6|8|9|11|12|13,0.0014738393515106862
0|1|3|6|8|9|11|12|14,-0.0029476787030213725
0|1|3|6|8|9|11|12|15,-0.0007369196757553986
0|1|3|6|8|9|11|13|14,0.005895357406042745
0|1|3|6|8|9|11|13|15,0.005158437730287346
0|1|3|6|8|9|11|14|15,0.007369196757553431
0|1|3|6|8|9|12|13|14,-0.005158437730287457
0|1|3|6|8|9|12|13|15,-0.002210759027266085
0|1|3|6|8|9|12|14|15,-0.005895357406042745
0|1|3|6|8|9|13|14|15,-0.01179071481208549
0|1|3|6|8|10|11|12|13,0.0014738393515106862
0|1|3|6|8|10|11|12|14,-0.0014738393515106862
0|1|3|6|8|10|11|12|15,0.0066322770817980325
0|1|3|6|8|10|11|13|14,-0.004421518054532059
0|1|3|6|8|10|11|13|15,0.0014738393515106862
0|1|3|6|8|10|11|14|15,-0.0029476787030213725
0|1|3|6|8|10|12|13|14,-0.025792188651437065
0|1|3|6|8|10|12|13|15,-0.011053795136330202
0|1|3|6|8|10|12|14|15,-0.011053795136330202
0|1|3|6|8|10|13|14|15,-0.026529108327192352
0|1|3|6|8|11|12|13|14,-0.003684598378776771
0|1|3|6|8|11|12|13|15,0.0014738393515106862
0|1|3|6|8|11|12|14|15,-0.004421518054532059
0|1|3|6|8|11|13|14|15,0.0029476787030213725
0|1|3|6|8|12|13|14|15,-0.01915991156963892
0|1|3|6|9|10|11|12|13,0.0014738393515106862
0|1|3|6|9|10|11|12|14,0.0014738393515106862
0|1|3|6|9|10|11|12|15,0.005895357406042745
0|1|3|6|9|10|11|13|14,0.008843036109064117
0|1|3|6|9|10|11|13|15,-0.0014738393515106862
0|1|3|6|9|10|11|14|15,0.013264554163596176
0|1|3|6|9|10|12|13|14,-0.013264554163596176
0|1|3|6|9|10|12|13|15,-0.010316875460574804
0|1|3|6|9|10|12|14|15,-0.0014738393515106862
0|1|3|6|9|10|13|14|15,-0.005158437730287457
0|1|3|6|9|11|12|13|14,0.0029476787030213725
0|1|3|6|9|11|12|13|15,0.005158437730287346
0|1|3|6|9|11|12|14|15,0.0014738393515106862
0|1|3|6|9|11|13|14|15,0.012527634487840777
0|1|3|6|9|12|13|14|15,-0.01179071481208549
0|1|3|6|10|11|12|13|14,-0.006632277081798144
0|1|3|6|10|11|12|13|15,0.0014738393515106862
0|1|3|6|10|11|12|14|15,0.0029476787030213725
0|1|3|6|10|11|13|14|15,0.012527634487840777
0|1|3|6|10|12|13|14|15,-0.012527634487840889
0|1|3|6|11|12|13|14|15,-0.006632277081798144
0|1|3|7|8|9|10|11|12,0.002210759027265974
0|1|3|7|8|9|10|11|13,0.009579955784819405
0|1|3|7|8|9|10|11|14,0.004421518054532059
0|1|3|7|8|9|10|11|15,0.005158437730287346
0|1|3|7|8|9|10|12|13,-0.005158437730287457
0|1|3|7|8|9|10|12|14,-0.008843036109064117
0|1|3|7|8|9|10|12|15,-0.009579955784819516
0|1|3|7|8|9|10|13|14,-0.004421518054532059
0|1|3|7|8|9|10|13|15,-0.003684598378776771
0|1|3|7|8|9|10|14|15,-0.00810611643330883
0|1|3|7|8|9|11|12|13,0.004421518054532059
0|1|3|7|8|9|11|12|14,0.0029476787030213725
0|1|3|7|8|9|11|12|15,0.0029476787030213725
0|1|3|7|8|9|11|13|14,0.0
0|1|3|7|8|9|11|13|15,0.014738393515106862
0|1|3|7|8|9|11|14|15,0.010316875460574804
0|1|3|7|8|9|12|13|14,-0.005895357406042745
0|1|3|7|8|9|12|13|15,-0.005895357406042745
0|1|3|7|8|9|12|14|15,-0.003684598378776771
0|1|3|7|8|9|13|14|15,-0.008843036109064117
0|1|3|7|8|10|11|12|13,-0.002210759027266085
0|1|3|7|8|10|11|12|14,0.0014738393515106862
0|1|3|7|8|10|11|12|15,0.0007369196757552876
0|1|3|7|8|10|11|13|14,0.009579955784819405
0|1|3|7|8|10|11|13|15,0.005158437730287346
0|1|3|7|8|10|11|14|15,0.004421518054532059
0|1|3|7|8|10|12|13|14,-0.015475313190862261
0|1|3|7|8|10|12|13|15,-0.018422991893883633
0|1|3|7|8|10|12|14|15,-0.010316875460574804
0|1|3|7|8|10|13|14|15,-0.01989683124539432
0|1|3|7|8|11|12|13|14,-0.0029476787030213725
0|1|3|7|8|11|12|13|15,0.00368459837877666
0|1|3|7|8|11|12|14|15,-0.0029476787030213725
0|1|3|7|8|11|13|14|15,0.0
0|1|3|7|8|12|13|14|15,-0.016949152542372947
0|1|3|7|9|10|11|12|13,0.0066322770817980325
0|1|3|7|9|10|11|12|14,0.0
0|1|3|7|9|10|11|12|15,0.00368459837877666
0|1|3|7|9|10|11|13|14,0.011053795136330091
0|1|3|7|9|10|11|13|15,0.008843036109064117
0|1|3|7|9|10|11|14|15,0.005158437730287346
0|1|3|7|9|10|12|13|14,-0.0029476787030213725
0|1|3|7|9|10|12|13|15,-0.002210759027266085
0|1|3|7|9|10|12|14|15,-0.005158437730287457
0|1|3|7|9|10|13|14|15,-0.008843036109064117
0|1|3|7|9|11|12|13|14,-0.0029476787030213725
0|1|3|7|9|11|12|13|15,0.005895357406042745
